sample,batch,ProjID,SiteID,FAvialNum,Date,IceCoverCat,Transect,Depth.m,Genus,species,Replicate,Tissue,VialAmount,DissectedBy,LinkedTo,Comments,sp.abrev,phyla,season,8:0,9:0,10:0,11:0,11:1,12:0,13:0,13:1,i-14:0,14:0,14:1,14:1w5,i-15:0,a-15:0,15:0,15:1w7,15:1w5,i-16:0,16:0,16:1w13,16:1w9,16:1w7t,16:1w8c,16:1w7c,16:1w6c,16:1w5t,16:1w5c,16:2w6,i-17:0,a-17:0,16:2w5,16:2w4,17:0,16:3w4,16:3w3,17:1w9c,17:1w7c,16:4w3,16:4w1,17:2,18:0,18:1w9t,18:1w9c,18:1w8c,18:1w7c,18:1w5c,18:1w6c,"18:2w7,12c",18:2w6t,18:2w6c,18:2w3,18:2,18:3w6,18:3w4,19:0,18:3w3,18:4w3c,18:4w1,18:5w3,20:0,20:1w11,20:1w9,20:1w7,20:1w5,20:2w6,20:3n7,20:3w6,20:4w6,20:3w3,20:4w3,20:5w3,21:0,22:0,22:1w9c,22:1w7c,22:2w6,21:5w3,23:0,22:4w6,22:5w6,22:3w6,22:6w4,22:5w3,22:6w3,24:0,24:1,24:1w9,26:0,26:4w2,27:0,28:0,29:0,16:2w9,16:4n6,18:1nX,24:1w7,a-16:0,16:0...20,16:0...21,16:1w?...22,16:1w?...24,17:1w?,18:1w?,18:2w?...39,18:2w?...40,18:2w?...42,18:4w3,20:1w?...49,20:1w?...50,20:1w?...52,20:1w?...53,20:2w?,20:3w?,22:2?...64,22:2?...65,22:3?,22:4w3
01F0043_STNE_5312020_22.qgd,NA,01F0043,1,43,2019.04.23,<=50%,1,5,Sterechinus,NA,4,gonad,nd,Lowe,NA,NA,STNE,echinoderm,winter,0,0,0,0,0,0,0.07847316,0,0.08849217,14.2909565,0,0.11545896,1.06464349,0.17969136,1.56427418,0,0,0.01135123,0,0,0,0,0,2.11209285,0,0,0,0.3071707,0.5365739,0.20528943,0,0,0.8177055,0.23740259,0.03502093,0.14391916,0,0.04161511,0.0296586,0,5.71491714,0,0.38526974,0,2.85969871,0,0,0,0,0.35825734,0,0,0.05904649,0,0,0.6194817,0,0.03100906,0,1.36941134,0,1.36357451,0,0,1.03244517,0,0.04458066,1.84355345,1.35733316,1.67865336,15.3859064,0,0.02051252,0.78954641,0,0.19604602,0,0,0.19098176,0.10596614,0,0,2.03045339,9.93883214,0,0,0,0,0,0,0,0,0,0,0,0,0.02735307,5.64e-5,19.3952034,1.62181507,0.42949454,0,0.41330413,0.02875828,0.07847316,0.14407732,1.79716608,1.91757675,1.21189929,2.58846141,0,0.20074833,0,0.59864373,0.11565666,0.19604602,0
01F0044_STNE_5312020_24.qgd,NA,01F0044,1,44,2019.04.23,<=50%,1,5,Sterechinus,NA,5,gonad,nd,Lowe,NA,NA,STNE,echinoderm,winter,0,0,0,0,0,0,0.09625758,0,0.07094883,6.16925086,0,0.0570341,0.38478028,0.1881192,0.80775484,0,0,0.0028376,0,0,0,0,0,21.1287161,0,0,0,1.61409087,0.17166924,0.04383168,0,0,0.13405063,0.46485538,0.04199422,0,0,0.04511965,1.15967881,0,3.49570153,0,0.62810193,0,9.08642131,0,0,0,0,0.45463884,0,0,0.21892,0,0,1.27086288,0,0.05333591,0,0.29959983,0,0.74016694,0,0,0.33825637,0,0.02624784,1.25588987,0.32905451,0.16534859,17.8989411,0,0.00667826,1.02267428,0,0,0,0,0.02402951,0.02900113,0,0,0.37721237,1.66871184,0,0,0,0,0,0,0,0,0,0,0,0,0.01928175,5.35e-5,18.4214644,0.07638563,0.36970551,0,0.78116974,0.01829615,0.09625758,0.26484499,2.17899796,1.33451127,1.05491714,1.99464673,1.22751383,0.03878447,0,0.0088617,0.14352288,0,0
01F0050_CNEM_5312020_25.qgd,NA,01F0050,1,50,2019.04.23,<=50%,1,10-35m,Cnemidocarpa,NA,1,"pharyngeal basket, same as isotopes",nd,Lowe,01-S-030,NA,CNEM,tunicate,winter,0,0,0,0,0,0,0.03764514,0,0.065761,3.71485238,0,0.00363625,0.24487489,0.0953471,0.38714833,0,0,0.00671586,0,0,0,0,0,19.0089053,0,0,0,1.02551228,0.17634283,0.03889755,0,0,0.18478909,0.17328137,0.03682834,0,0,0.03892175,0.02912627,0,6.35045954,0,0.35134854,0,8.35084285,0,0,0,0,0.27808513,0,0,0.10003611,0,0,0.93412209,0,0.05332758,0,0.3127293,0,0.47233693,0,0,0.78097016,0,0,2.19961454,0.55244326,0.09034953,25.6330453,0,0,1.05481401,0,0,0,0,0.02362653,0,0,0,0.91327871,3.41783578,0,0,0,0,0,0,0,0,0,0,0,0,0.01680176,4.39e-5,15.0926557,0.05100426,0.20491248,0,0.60929818,0.03537626,0.03764514,0.19413684,0.71091947,1.70199934,1.63901544,2.37826859,0,0.08034229,0,0,0.10972873,0,0
01F0051_CNEM_5312020_26.qgd,NA,01F0051,1,51,2019.04.23,<=50%,1,10-35m,Cnemidocarpa,NA,2,"pharyngeal basket, same as isotopes",nd,Lowe,01-S-029,NA,CNEM,tunicate,winter,0,0,0,0,0,0,0.02568254,0,0.38516426,1.41204587,0,0.00929842,1.55207738,0.42252261,0.73477328,0,0,0.00560143,0,0,0,0,0,3.60012092,0,0,0,0.09357956,0.2547922,0.12532803,0,0,0.31494898,0.02918529,0.00497225,0,0,0.01397085,0.05156356,0,11.8295838,0,1.12360919,0,10.4882895,0,0,0,0,0.13511839,0,0,0,0,0,0.13557022,0,0.1063047,0,0.07790907,0,1.84281966,0,0,0.26340021,0,0.05655692,12.6057249,0.10987501,0.05172191,21.8090046,0,0.01459581,0.28062677,0,0.00461543,0,0,0.00853833,0.01454303,0,0,0.06926728,0.18250146,0,0,0.8705293,0,0,0,0,0,0,0,0,0,0.41311018,1.28e-5,4.41526089,0.094498,0.08101487,0,0.97440805,2.73183178,0.02568254,0.35686364,0.10581909,0.38232027,11.0338725,5.48923208,0.56211708,0.47020549,1.32628889,0.06281709,0.35369660000000003,0.00461543,0
01F0062_ISAN_612020_10.qgd,NA,01F0062,1,62,2019.04.27,<=80%,NA,5-35m,Isotaelia,NA,1,tentacle,1ml,Lowe,01-S-021,NA,ISAN,anemone,winter,0,0,0,0,0,0,0.02079434,0,0.07413195,0.27186934,0,0,0.62883659,0.07634264,0.94000562,0,0,0.00580307,0,0,0,0,0,0.17991367,0,0,0,-6.079e-4,1.13019441,0.4077994,0,0,3.74907954,0.00874606,0.00427401,0,0,0,0.10129585,0,13.9709245,0,0.58926516,0,1.47447319,0,0,0,0,0.13769401,0,0,0.01893368,0,0,0.11844255,0,0.01536893,0,0.32997375,0,0.85305625,0,0,0.11312767,0,0,5.4800209,0.03988461,0.15432488,33.2109466,0,0.07588208,4.22051009,0,0.04418625,0,0,4.86350893,0,0,0,10.3131374,0.02515586,0,0,0.03530202,0,0,0,0,0,0,0,0,0,0.53400701,2.38e-5,8.19224338,0.21878504,0.16932076,0,0.09613296,0.10955372,0.02079434,0.20981791,0.04896227,0.00145998,2.63073998,3.3197489,0,0.35389531,0.14609005,0.16569614,0.05594438,0.04418625,0
01F0063_ISAN_612020_11.qgd,NA,01F0063,1,63,2019.04.27,<=80%,NA,5-35m,Isotaelia,NA,2,tentacle,1ml,Lowe,01-S-022,NA,ISAN,anemone,winter,0,0,0,0,0,0,0.03541516,0,0.11997983,0.48998091,0,0.0060409,0.84348416,0.09873785,1.3081352,0,0,0.00514742,0,0,0,0,0,0.03042193,0,0,0,-5.219e-4,1.21803173,0.41350503,0,0,4.15778275,0.00753136,0.03039821,0,0,0,0.10245807,0,13.4265609,0,0.81598384,0,1.61692474,0,0,0,0,0.14408017,0,0,0.01935222,0,0,0.16121845,0,0.02053431,0,0.35326605,0,1.07063459,0,0,0.11724403,0,0,6.36105813,0.04562697,0.12560957,32.7280023,0,0.08759303,4.04516823,0,0.05203554,0,0,4.01432723,0,0,0,8.50516986,0.03341471,0,0,0.06831987,0,0,0,0,0,0,0,0,0,0.63078761,2.32e-5,7.97485963,0.30428654,0.1739249,0,0.14290995,0.11522777,0.03541516,0.20865216,0.04835091,0.00530951,3.34117822,3.40602299,0,0.3975607,0.17508326,0.22404301,0.0856756,0.05203554,0
01F0067_ISAN_612020_12.qgd,NA,01F0067,NA,67,NA,<=80%,NA,~8m,Isotaelia,NA,NA,tentacle,NA,NA,NA,NA,ISAN,anemone,winter,0,0,0,0,0,0,0.00185674,0,0.00207844,0.10411888,0,0,0.11107779,0.01561137,0.15060503,0,0,0.06823737,0,0,0,0,0,0.79968991,0,0,0,-4.065e-4,0.72704933,0.60695266,0,0,0.91558351,0.00889263,0.00449558,0,0,0,0.00246949,0,15.7156294,0,1.87963616,0,2.33839169,0,0,0,0,0.27740504,0,0,0.00849234,0,0,0.19762696,0,0.04110993,0,0.13888881,0,0.69837614,0,0,0.04217532,0,0,1.15907155,0.05961571,0.45407828,28.0952208,0,0.01772059,4.38165775,0,0.01038602,0,0,4.25496552,0,0,0,16.1292506,0.16622564,0,0,0,0,0,0,0,0,0,0,0,0,0.06131233,4.75e-5,16.3329958,0.11992423,0.08868919,0,0.07313632,0.08212749,0.00185674,0.25259313,0.12430589,0.02170195,0.26539014,2.85123892,0,0.02822978,0,0.04752075,0.05430723,0.01038602,0
01F0068_ISAN_612020_13.qgd,NA,01F0068,NA,68,NA,<=80%,NA,~8m,Isotaelia,NA,NA,tentacle,NA,NA,NA,NA,ISAN,anemone,winter,0,0,0,0,0,0,0.00803839,0,0.00863304,0.78871085,0,0.01977884,0.18092787,0.02838748,0.18612721,0,0,0.06409063,0,0,0,0,0,1.11287519,0,0,0,-4.025e-4,0.37684692,0.21283748,0,0,0.6430836,0.03269942,0.00482426,0,0,0,0.04682455,0,14.1830331,0,2.02695264,0,2.5166359,0,0,0,0,0.40050467,0,0,0.01954708,0,0,0.37530694,0,0.09719563,0,0.12873626,0,4.28955277,0,0,0.03734681,0,0,1.0757022,0.08249111,0.59932071,28.8141303,0,0.02098338,4.64855421,0,0.00269573,0,0,3.06496344,0,0,0,14.0600542,0.25115707,0,0,0,0,0,0,0,0,0,0,0,0,0.03858185,4.6e-5,15.8171017,0.0842598,0.14855169,0,0.04502537,0.08181413,0.00803839,0.26133314,0.37616689,0.05285335,0.45361722,2.07800985,0,0.03396495,0,0.0491208,0.05967195,0.00269573,0
01F0069_ODVA_612020_14.qgd,NA,01F0069,NA,69,NA,<=80%,NA,~8m,Odontaster,NA,NA,tube feet,NA,NA,NA,NA,ODVA,echinoderm,winter,0,0,0,0,0,0,0.02805369,0,0.34285014,1.08555383,0,0,1.11552128,0.40684485,0.41669019,0,0,0.00575233,0,0,0,0,0,1.95203226,0,0,0,-0.0014602,0.11543385,0.07780031,0,0,0.20074538,0.02531027,0.0039492,0,0,0,0.07153912,0,11.825426,0,0.45349406,0,7.82005406,0,0,0,0,0.06354116,0,0,0.03760035,0,0,0,0,0.02580807,0,0.67353188,0,1.59192512,0,0,0,0,0,17.9754892,0.04950326,0.03062011,24.0165677,0,0,0.30273868,0,0.02179249,0,0,0.02786563,0,0,0,0.08942666,0.05607419,0,0,0.82082481,0,0,0,0,0,0,0,0,0,0.33845846,7e-6,2.40986269,0.04559831,0.04330843,0,0.49390421,5.6417e-4,0.02805369,0.18280252,0.04136149,0.4349096,14.8096592,7.11935346,0,0.4381287,1.44279587,0.03220201,0.38833782,0.02179249,0
01F0070_ODVA_612020_15.qgd,NA,01F0070,NA,70,NA,<=80%,NA,~8m,Odontaster,NA,NA,tube feet,NA,NA,NA,NA,ODVA,echinoderm,winter,0,0,0,0,0,0,0.03047706,0,0.33731988,0.65802815,0,0,0.69234643,0.3331754,0.30439994,0,0,0.00350427,0,0,0,0,0,1.23503687,0,0,0,-0.0022239,0.08765734,0.0531032,0,0,0.22177998,0.01831319,0.00466675,0,0,0.00237549,0.07508914,0,13.5241987,0,0.25779986,0,8.22759264,0,0,0,0,0.06887242,0,0,0.03221235,0,0,0,0,0.0235359,0,0.59271055,0,1.28263094,0,0,0,0,0,18.393014,0.05119944,0.00483522,26.4501946,0,0,0.21531056,0,0.0162915,0,0,0,0,0,0,0.03502587,0.07060771,0,0,0.39761694,0,0,0,0,0,0,0,0,0,0.22247073,4.97e-6,1.70983203,0.03356014,0.02565868,0,0.35659337,0.01410133,0.03047706,0.12062783,0.03312211,0.43158142,14.0764248,7.19836436,0,0.45525211,1.28679227,0.06326222,0.22688477,0.0162915,0
01F0071_ODVA_612020_16.qgd,NA,01F0071,NA,71,NA,<=80%,NA,~8m,Odontaster,NA,NA,tube feet,NA,NA,NA,NA,ODVA,echinoderm,winter,0,0,0,0,0,0,0.0236563,0,0.26541351,0.75965044,0,0,0.71844195,0.31036508,0.32546411,0,0,0.0058277,0,0,0,0,0,1.62157347,0,0,0,-0.0015203,0.09035231,0.06890731,0,0,0.25069455,0.00717521,0.0026835,0,0,0,0.09722807,0,12.860111,0,0.43860893,0,8.66740673,0,0,0,0,0.11625446,0,0,0.02810193,0,0,0.08685109,0,0.03373383,0,1.22533627,0,1.49578279,0,0,0,0,0,17.5229121,0.0561002,0.03922753,25.6005008,0,0.87158595,0.38959179,0,0.00298295,0,0,0,0,0,0,0.02753759,0.09123913,0,0,0.63994083,0,0,0,0,0,0,0,0,0,0.24269011,9.18e-6,3.16026929,0.04796907,0.03161467,0,0.32481915,0.00161241,0.0236563,0.15583902,0.03790305,0.40281352,12.1691721,6.43594077,0,0.44557682,1.4882851,0.05406166,0.23506573,0.00298295,0
01F0072_NACO_612020_18.qgd,NA,01F0072,NA,72,NA,<=80%,NA,~8m,Nacella,NA,NA,foot,NA,NA,NA,NA,"NACO",mollusc,winter,0,0,0,0,0,0,0.00954132,0,0.01887079,1.96618757,0,0.19046555,0.10576275,0.04239455,0.83145264,0,0,0.01144802,0,0,0,0,0,0.92129488,0,0,0,-0.0010357,0.69696391,0.12812523,0,0,1.40099751,0.02223694,0.00619872,0,0,0,0.0944952,0,8.07277626,0,2.43882836,0,10.2524431,0,0,0,0,0.15358707,0,0,0,0,0,0.3031489,0,0.0385027,0,0.11594749,0,2.48573464,0,0,2.36402783,0,0.13932216,7.73531469,2.09975042,0.16470554,30.1580777,0,0.00499821,0,0,0.04889929,0,0,0.23690104,0,0,0,1.70736346,0.73630618,0,0,0,0,0,0,0,0,0,0,0,0,0.00477851,5.73e-5,19.7052197,0.0202047,0.08395738,0,0.18539672,0.00553177,0.00954132,0.46315439,0.11287951,0.02487335,1.73530479,1.06461091,0,0.1418095,0,0.44465238,0.24709362,0.04889929,0
01F0073_NACO_612020_19.qgd,NA,01F0073,NA,73,NA,<=80%,NA,~8m,Nacella,NA,NA,foot,NA,NA,NA,NA,"NACO",mollusc,winter,0,0,0,0,0,0,0.01274942,0,0.04072132,2.50977094,0,0.11024404,0.19699126,0.08523163,0.70575947000000006,0,0,0.01188921,0,0,0,0,0,0.85157386,0,0,0,0.04462807,0.66145398,0.14254255,0,0,0.95750153,0.0160827,0.01185849,0,0,0.00646175,0.08736165,0,8.99648373,0,2.21927373,0,10.0453049,0,0,0,0,0.34627206,0,0,0,0,0,0.47633145,0,0.09078198,0,0.13636242,0,2.3712017,0,0,2.15678112,0,0.15831291,4.45952,2.30953345,0.32353304,29.6674683,0,0.01366594,0,0,0.06359859,0,0,0.1496597,0,0,0,1.87665241,1.27521797,0,0,0.00374802,0,0,0,0,0,0,0,0,0,0.00396307,6.24e-5,21.4878483,0.02979472,0.09188795,0,0.14066342,0.02605182,0.01274942,0.73892843,0.18630018,0.0052841,1.68838093,0.8941436,0,0.16932145,0,0.57971435,0.28878193,0.06359859,0
01F0074_NACO_612020_20.qgd,NA,01F0074,NA,74,NA,<=80%,NA,~8m,Nacella,NA,NA,foot,NA,NA,NA,NA,"NACO",mollusc,winter,0,0,0,0,0,0,0.00996329,0,0.0181315,1.72513084,0,0.1899892,0.11854145,0.03963028,1.14327838,0,0,0.01512565,0,0,0,0,0,0.81263453,0,0,0,-7.951e-4,0.52243416,0.1028315,0,0,2.62194733,0.00870432,0.01172223,0,0,0.00278297,0.08554333,0,8.36129575,0,2.77796858,0,8.29255267,0,0,0,0,0.13761868,0,0,0,0,0,0.33231243,0,0.02065545,0,0.07913406,0,3.5772364,0,0,2.32856642,0,0.0769896,7.16049052,2.61791142,0.13037813,29.7205152,0,0.01278241,0,0,0.07479695,0,0,0.35030539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6745e-4,6.44e-5,22.1678482,0.0471178,0.07106223,0,0.10498198,0.01313178,0.00996329,0.23719134,0.07581497,0.00675865,1.6360094,0.95937317,0,0.12422788,0,0.75658952,0.23559504,0.07479695,0
01F0075_NACO_622020_1.qgd,NA,01F0075,NA,75,NA,<=80%,NA,~8m,Nacella,NA,NA,foot,NA,NA,NA,NA,"NACO",mollusc,winter,0,0,0,0,0,0,0.00647308,0,0.019074,1.55227258,0,0,0.11612412,0.04670397,0.7004502,0,0,0.00973551,0,0,0,0,0,0.44165371,0,0,0,0.02090948,0.68066272,0.13500824,0,0,1.32535815,0.01165154,9.1486e-4,0,0,0,0.13544554,0,9.2954418,0,1.16454391,0,10.7450312,0,0,0,0,0.13074464,0,0,0,0,0,0.31912556,0,0.06054197,0,0.10437477,0,2.19502321,0,0,1.85696174,0,0.08043301,6.70727555,2.06223019,0.14147557,33.7722797,0,0,0,0,0.05494348,0,0,0.1723392,0,0,0,1.48074076,0.66729654,0,0,0.00163985,0,0,0,0,0,0,0,0,0,6.9622e-4,5.51e-5,18.9749125,0.01492548,0.04973625,0,0.21374963,0.00784825,0.00647308,0.71994998,0.10188335,0.00774468,1.77719042,0.99267078,0,0.19889895,0,0.4407331,0.22270836,0.05494348,0
01F0076_NACO_622020_2.qgd,NA,01F0076,NA,76,NA,<=80%,NA,~8m,Sterechinus,NA,NA,gonad,NA,NA,NA,NA,STNE,echinoderm,winter,0,0,0,0,0,0,0.00638804,0,0.02199452,1.77792011,0,0,0.15046298,0.04811671,0.71964743,0,0,0.01286126,0,0,0,0,0,0.35507691,0,0,0,-8.648e-4,0.62783652,0.1289795,0,0,1.15113844,0.01345093,0.0028435,0,0,0,0.13690723,0,9.19533557,0,1.40347597,0,8.07869911,0,0,0,0,0.21853004,0,0,0,0,0,0.37804111,0,0.04305213,0.00245694,0.14069419,0,2.53246919,0,0,3.75484578,0,0.13906933,7.23075356,3.06942515,0.22326702,32.4255029,0,0,0,0,0.09257748,0,0,0.23982351,0,0,0,1.80375401,0.74040366,0,0,0,0,0,0,0,0,0,0,0,0,0.00342661,5.58e-5,19.2015595,0.01844998,0.05144504,0,0.14416011,0.01975379,0.00638804,0.39162962,0.10893087,0.01485957,1.49830073,0.77615705,0,0.13233403999999999,0,0.49801183,0.17702414,0.09257748,0
02F0081_STNE_622020_3.qgd,NA,02F0081,2,81,2019.04.27,<=80%,NA,~8m,Sterechinus,NA,3,gonad,1ml,Lowe,02-S-013,NA,STNE,echinoderm,winter,0,0,0,0,0,0,0.1008335,0,0.05886983,3.5205349,0,0,0.42555431,0.18059961,0.54799564,0,0,0.01330336,0,0,0,0,0,3.06742813,0,0,0,-0.0011889,0.21402463,0.04312558,0,0,0.32748596,0.0277416,0.00593562,0,0,0,0.05483469,0,13.6963873,0,0.15809108,0,8.59660786,0,0,0,0,0.1167579,0,0,0.07391154,0,0,0.11878448,0,0.00657512,0,0.40114531,0,0.63031073,0,0,1.83486353,0,0,2.94708544,1.13604546,0.06600339,29.6542912,0,0,0.72701001,0,8.7368e-4,0,0,0.05373584,0.10086053,0,0,0.90841124,6.53141701,0,0,0,0,0,0,0,0,0,0,0,0,0.0164378,3.24e-5,11.1508975,0.04785426,0.12617023,0,0.82150258,0.00803426,0.1008335,0.15265085,0.34432908,2.71881172,2.33157324,3.89355131,1.69483151,0.07001151,0.01038509,0,0.16497244,8.7368e-4,0
01F0086_STNE_622020_4.qgd,NA,01F0086,NA,86,NA,<=80%,NA,~8m,Sterechinus,NA,NA,gonad,NA,NA,NA,NA,STNE,echinoderm,winter,0,0,0,0,0,0,0.15806254,0,0.12651753,11.847497,0,0.32126835,0.55654419,0.19957108,1.88044475,0,0,0.00495485,0,0,0,0,0,6.02569467,0,0,0,0.69053852,0.92323652,0.24187887,0,0,0.68925063,0.22030569,0.10577257,0,0,0.08429878,0.02028529,0,4.45481545,0,2.54416535,0,7.97446588,0,0,0,0,0.65710102,0,0,0.09091215,0,0,0.89149274,0,0.27467243,0,0.57967444,0,2.40024268,0,0,0.89233753,0,0.12056259,2.90463771,0.85860601,0.35794006,17.5773954,0,0.00892205,0.81235587,0,0.03405246,0,0,0.09072787,0.01994779,0,0,0.93249607,2.72734794,0,0,0,0,0,0,0,0,0,0,0,0,0.0378685,4.91e-5,16.8981104,0.09011706,0.30331865,0,0.63517584,0.01578182,0.15806254,0.5184293,1.25420752,0.93636388,1.98445734,3.55919608,1.17519489,0.25189004,0.13992442,0.36786634,0.33894059,0.03405246,0
01F0087_STNE_622020_5.qgd,NA,01F0087,NA,87,NA,<=80%,NA,~8m,Sterechinus,NA,NA,gonad,NA,NA,NA,NA,STNE,echinoderm,winter,0,0,0,0,0,0,0.09573681,0,0.08765313,11.0340512,0,0.23596851,0.55592373,0.19839375,1.55169736,0,0,0.00547433,0,0,0,0,0,7.89523045,0,0,0,0.50938396,0.88725096,0.31169847,0,0,0.59188761,0.15628457,0.07956678,0.01209624,0,0.0777642,0.02184672,0,4.72223245,0,2.42719555,0,7.12142,0,0,0,0,0.85838294,0,0,0.09142871,0,0,0.85660698,0,0.15772238,0,0.56315005,0,2.33947053,0,0,1.33706434,0,0.11816132,3.49571968,1.08358918,0.26747517,18.6636543,0,0.01661469,0.91456135,0,0.03158388,0,0,0.090550050000000007,0.03143478,0,0,0.7433209,1.95699456,0,0,0,0,0,0,0,0,0,0,0,0,0.04610842,4.65e-5,15.9838596,0.08089809,0.31683731,0,0.66434522,0.01106581,0.09573681,0.30175362,1.04352754,1.20406696,1.7635932,3.90291533,1.44753338,0.22018455,0.05720352,0.32284149,0.30965625,0.03158388,0
01F0092_PEFU_622020_6.qgd,NA,01F0092,NA,92,NA,<=80%,NA,~8m,Perknaster,NA,NA,tube feet,NA,NA,NA,NA,PEFU,echinoderm,winter,0,0,0,0,0,0,0.02053068,0,0.02019553,1.61148688,0,0.0088869,0.36660789,0.10664996,0.56183851,0,0,0.09042219,0,0,0,0,0,0.5204348,0,0,0,-4.757e-4,0.19355847,0.20189399,0,0,2.99006212,0.02223886,0.00639669,0,0,0.00927971,0.229052,0,19.1690131,0,0.31170806,0,2.55433393,0,0,0,0,0.15932987,0,0,0.01198614,0,0,0.27631904,0,0.00937701,0.00409749,0.05584402,0,3.13986722,0,0,1.10598971,0,0.09587469,8.68712827,0.25385674,0.07854776,32.607773,0,0.0088941,0.46375831,0,0.00174783,0,0,0,0,0,0,0.26779613,3.39227525,0,0,0.51215333,0,0,0,0,0,0,0,0,0,0.12722388,1.13e-5,3.89461912,0.04325605,0.10014155,0,0.18353999,0.07956403,0.02053068,0.17075742,0.21460449,-0.0037263,9.51959907,4.93061642,0,0.24268506,0.1852734,0.11052762,0.05229791,0.00174783,0
01F0093_PEFU_622020_7.qgd,NA,01F0093,NA,93,NA,<=80%,NA,~8m,Perknaster,NA,NA,tube feet,NA,NA,NA,NA,PEFU,echinoderm,winter,0,0,0,0,0,0,0.01881096,0,0.02029144,2.08821578,0,0.00762514,0.28064629,0.07758109,0.55312939,0,0,0.12668014,0,0,0,0,0,0.49304671,0,0,0,-4.524e-4,0.22362737,0.20680409,0,0,2.87613781,0.02472602,0.00197397,0,0,0.00916388,0.23353834,0,19.4002795,0,0.26622535,0,2.73951586,0,0,0,0,0.1248878,0,0,0.00917416,0,0,0.29276426,0,0.00976361,0.00463334,0.05381464,0,3.28184668,0,0,1.23516992,0,0.1255972,8.16922234,0.30584181,0.09112128,32.5196675,0,0.00832425,0.37212398,0,0.00185745,0,0,0.00660731,0,0,0,0.27485461,3.61644812,0,0,0.45852282,0,0,0,0,0,0,0,0,0,0.09143657,1.35e-5,4.66060227,0.03702563,0.11324961,0,0.1973215,0.08278675,0.01881096,0.15572421,0.23974127,0.00277589,8.82599538,4.43793447,0,0.22847319,0.17731107,0.09477107,0.02435933,0.00185745,0
01F0094_PEFU_632020_7.qgd,NA,01F0094,NA,94,NA,<=80%,NA,~8m,Cnemidocarpa,NA,NA,pharyngeal basket,NA,NA,NA,NA,CNEM,tunicate,winter,0,0,0,0,0,0,0.02412969,0,0.0273979,1.50900909,0,0.01530197,0.25734485,0.12236247,0.60694334,0,0,0.25854378,0,0,0,0,0,0.37026237,0,0,0,0,0.21892562,0.22143895,0,0,2.67172121,0.02180731,0.01065276,0.03790857,0,0.0027842,0,0,17.559605,0,0.236399,0,2.32757787,0,0,0,0,0.09645658,0,0,0,0,0,0.20034212,0,0.00787523,0,0.05305956,0,3.51145564,0,0,1.36466392,0,0.08402762,12.4119932,0.33267352,0.05880113,30.6944764,0,0,0.47879268,0,0,0,0,0,0.01079486,0,0,0.24528444,2.83712102,0,0,0.42452974,0,0,0,0,0,0,0,0,0,0.08406314,1.31e-5,4.49384563,0.03577712,0.09154095,0,0.1852533,0.56318885,0.02588369,0.0776999,0.08902318,0.04046629,9.33187456,4.83355734,0,0.21837944,0.22375689000000001,0.18708279,0.07428294,0.13184738,0
01F0100_CNEM_632020_8.qgd,NA,01F0100,NA,100,NA,<=80%,NA,8-9m,Cnemidocarpa,NA,NA,pharyngeal basket,NA,NA,NA,NA,CNEM,tunicate,winter,0,0,0,0,0,0,0.10476831,0,0.07808283,9.79767504,0,0.00926967,0.6718591,0.3402513,1.46912927,0,0,0.35667238,0,0,0,0,0,5.61387501,0,0,0,0.24653407,0.35053355,0.55300001,0,0,0.66211386,0.03501392,0.00297232,0.03432236,0,0.01395999,0.03079125,0,4.74137247,0,2.07584603,0,4.80804951,0,0,0,0,2.21366257,0,0,0.17989269,0,0,1.91612547,0,0.01631704,0,0.40825995,0,0.11927719,0,0,0.22908458,0,0.05784926,0.30139318,0.15720201,0.58595511,19.1116626,0,0.06095434,0,0,0.00822738,0,0,0.01869985,0.12619675,0,0,0.82422019,15.0327884,0,0,0,0,0,0,0,0,0,0,0,0,0.05186895,5.72e-5,19.6683443,0.01095993,0.43011641,0.03628013,0.02465638,0.02598798,0,0.25004141,2.78127054,0.01655186,0.08242638,2.39008359,0,0.04188791,0.01195467,0,0.0126492,0.76921048,0.03179193
01F0101_CNEM_632020_9.qgd,NA,01F0101,NA,101,NA,<=80%,NA,8-10m,Margarella,NA,NA,whole body,NA,NA,NA,NA,MAAN,mollusc,winter,0,0,0,0,0,0,0.10369122,0,0.09834724,11.1373233,0,0.00755209,0.81411547,0.40360428,1.60103466,0,0,0.38981046,0,0,0,0,0,4.81883959,0,0,0,0.19348859,0.39239868,0.63515341,0,0,0.68632008,0.02849789,0.01463155,0.036115,0,0.01308612,0.01495664,0,4.15636362,0,2.04067017,0,4.15456562,0,0,0,0,2.32951767,0,0,0.12307659,0,0,1.52136385,0,0.02489565,0,0.32292193,0,0.10044282,0,0,0.22957108,0,0.04524003,0.16873923,0.15123939,0.50993123,17.9861413,0,0.05413499,0,0,0.0166246,0,0,0.01573936,0.10777735,0,0,0.78289433,16.9280633,0,0,0,0,0,0,0,0,0,0,0,0,0.06300745,6.22e-5,21.387891,0.07468819,0.53381534,0.03690272,0.02824782,0.02596219,3.451e-4,0.15862893,1.69586718,0.01209335,0.06740367,2.00885886,0,0.04788076,0.01257348,0,0.01505042,0.64357324,0.02826783
